dateRep;day;month;year;cases;deaths;countriesAndTerritories;geoId;countryterritoryCode;popData2019;continentExp;Cumulative_number_for_14_days_of_COVID-19_cases_per_100000
2020-08-10;10;8;2020;236;9;Serbie;RS;SRB;6963764.0;Europe;62.73905893
2020-08-09;9;8;2020;255;6;Serbie;RS;SRB;6963764.0;Europe;66.05623051
2020-08-08;8;8;2020;276;5;Serbie;RS;SRB;6963764.0;Europe;68.29639833
2020-08-07;7;8;2020;299;7;Serbie;RS;SRB;6963764.0;Europe;70.20628499
2020-08-06;6;8;2020;295;9;Serbie;RS;SRB;6963764.0;Europe;71.82897065
2020-08-05;5;8;2020;287;7;Serbie;RS;SRB;6963764.0;Europe;73.71013722
2020-08-04;4;8;2020;258;8;Serbie;RS;SRB;6963764.0;Europe;74.64354048
2020-08-03;3;8;2020;311;8;Serbie;RS;SRB;6963764.0;Europe;76.09390554
2020-08-02;2;8;2020;330;9;Serbie;RS;SRB;6963764.0;Europe;77.3145098
2020-08-01;1;8;2020;339;8;Serbie;RS;SRB;6963764.0;Europe;78.16175275
2020-07-31;31;7;2020;321;7;Serbie;RS;SRB;6963764.0;Europe;78.92283541
2020-07-30;30;7;2020;372;7;Serbie;RS;SRB;6963764.0;Europe;79.81315852
2020-07-29;29;7;2020;379;8;Serbie;RS;SRB;6963764.0;Europe;79.51159746
2020-07-28;28;7;2020;411;9;Serbie;RS;SRB;6963764.0;Europe;79.00899571
2020-07-27;27;7;2020;467;8;Serbie;RS;SRB;6963764.0;Europe;77.1134691
2020-07-26;26;7;2020;411;8;Serbie;RS;SRB;6963764.0;Europe;74.52866008
2020-07-25;25;7;2020;409;10;Serbie;RS;SRB;6963764.0;Europe;73.58089677
2020-07-24;24;7;2020;412;9;Serbie;RS;SRB;6963764.0;Europe;73.25061562
2020-07-23;23;7;2020;426;8;Serbie;RS;SRB;6963764.0;Europe;71.1540483
2020-07-22;22;7;2020;352;9;Serbie;RS;SRB;6963764.0;Europe;70.16320484
2020-07-21;21;7;2020;359;10;Serbie;RS;SRB;6963764.0;Europe;69.40212219
2020-07-20;20;7;2020;396;11;Serbie;RS;SRB;6963764.0;Europe;68.39691868
2020-07-19;19;7;2020;389;9;Serbie;RS;SRB;6963764.0;Europe;67.04707397
2020-07-18;18;7;2020;392;10;Serbie;RS;SRB;6963764.0;Europe;66.12803076
2020-07-17;17;7;2020;383;13;Serbie;RS;SRB;6963764.0;Europe;64.9361466
2020-07-16;16;7;2020;351;11;Serbie;RS;SRB;6963764.0;Europe;64.5915054
2020-07-15;15;7;2020;344;13;Serbie;RS;SRB;6963764.0;Europe;63.45706144
2020-07-14;14;7;2020;279;12;Serbie;RS;SRB;6963764.0;Europe;62.48057803
2020-07-13;13;7;2020;287;11;Serbie;RS;SRB;6963764.0;Europe;61.94925618
2020-07-12;12;7;2020;345;12;Serbie;RS;SRB;6963764.0;Europe;61.47537452
2020-07-11;11;7;2020;386;18;Serbie;RS;SRB;6963764.0;Europe;59.78088861
2020-07-10;10;7;2020;266;11;Serbie;RS;SRB;6963764.0;Europe;57.00939894
2020-07-09;9;7;2020;357;11;Serbie;RS;SRB;6963764.0;Europe;55.15695248
2020-07-08;8;7;2020;299;13;Serbie;RS;SRB;6963764.0;Europe;52.08390175
2020-07-07;7;7;2020;289;6;Serbie;RS;SRB;6963764.0;Europe;49.25497188
2020-07-06;6;7;2020;302;5;Serbie;RS;SRB;6963764.0;Europe;46.48348221
2020-07-05;5;7;2020;325;8;Serbie;RS;SRB;6963764.0;Europe;43.45351164
2020-07-04;4;7;2020;309;11;Serbie;RS;SRB;6963764.0;Europe;40.13634006
2020-07-03;3;7;2020;359;6;Serbie;RS;SRB;6963764.0;Europe;37.03456924
2020-07-02;2;7;2020;272;4;Serbie;RS;SRB;6963764.0;Europe;33.22915596
2020-07-01;1;7;2020;276;3;Serbie;RS;SRB;6963764.0;Europe;30.70178714
2020-06-30;30;6;2020;242;4;Serbie;RS;SRB;6963764.0;Europe;27.58565626
2020-06-29;29;6;2020;254;3;Serbie;RS;SRB;6963764.0;Europe;24.92904699
2020-06-28;28;6;2020;227;2;Serbie;RS;SRB;6963764.0;Europe;22.12883722
2020-06-27;27;6;2020;193;1;Serbie;RS;SRB;6963764.0;Europe;19.96046965
2020-06-26;26;6;2020;137;1;Serbie;RS;SRB;6963764.0;Europe;18.23726364
2020-06-25;25;6;2020;143;0;Serbie;RS;SRB;6963764.0;Europe;17.28950033
2020-06-24;24;6;2020;102;1;Serbie;RS;SRB;6963764.0;Europe;16.18377647
2020-06-23;23;6;2020;96;1;Serbie;RS;SRB;6963764.0;Europe;15.70989482
2020-06-22;22;6;2020;91;1;Serbie;RS;SRB;6963764.0;Europe;15.37961367
2020-06-21;21;6;2020;94;1;Serbie;RS;SRB;6963764.0;Europe;15.25037322
2020-06-20;20;6;2020;93;1;Serbie;RS;SRB;6963764.0;Europe;14.96317222
2020-06-19;19;6;2020;94;1;Serbie;RS;SRB;6963764.0;Europe;15.00625237
2020-06-18;18;6;2020;96;1;Serbie;RS;SRB;6963764.0;Europe;14.34569006
2020-06-17;17;6;2020;59;1;Serbie;RS;SRB;6963764.0;Europe;13.95796871
2020-06-16;16;6;2020;57;1;Serbie;RS;SRB;6963764.0;Europe;13.45536695
2020-06-15;15;6;2020;59;1;Serbie;RS;SRB;6963764.0;Europe;12.895325
2020-06-14;14;6;2020;76;1;Serbie;RS;SRB;6963764.0;Europe;12.4932436
2020-06-13;13;6;2020;73;0;Serbie;RS;SRB;6963764.0;Europe;11.78960114
2020-06-12;12;6;2020;71;1;Serbie;RS;SRB;6963764.0;Europe;11.51676019
2020-06-11;11;6;2020;66;1;Serbie;RS;SRB;6963764.0;Europe;10.85619788
2020-06-10;10;6;2020;69;0;Serbie;RS;SRB;6963764.0;Europe;10.59771698
2020-06-09;9;6;2020;73;1;Serbie;RS;SRB;6963764.0;Europe;10.09511523
2020-06-08;8;6;2020;82;1;Serbie;RS;SRB;6963764.0;Europe;9.53507327
2020-06-07;7;6;2020;74;1;Serbie;RS;SRB;6963764.0;Europe;9.31967252
2020-06-06;6;6;2020;96;1;Serbie;RS;SRB;6963764.0;Europe;9.23351222
2020-06-05;5;6;2020;48;1;Serbie;RS;SRB;6963764.0;Europe;9.36275267
2020-06-04;4;6;2020;69;0;Serbie;RS;SRB;6963764.0;Europe;9.90843458
2020-06-03;3;6;2020;24;1;Serbie;RS;SRB;6963764.0;Europe;10.35359613
2020-06-02;2;6;2020;18;1;Serbie;RS;SRB;6963764.0;Europe;10.49719663
2020-06-01;1;6;2020;31;1;Serbie;RS;SRB;6963764.0;Europe;11.51676019
2020-05-31;31;5;2020;27;0;Serbie;RS;SRB;6963764.0;Europe;12.70864435
2020-05-30;30;5;2020;54;1;Serbie;RS;SRB;6963764.0;Europe;13.1538059
2020-05-29;29;5;2020;25;1;Serbie;RS;SRB;6963764.0;Europe;13.297406400000002
2020-05-28;28;5;2020;48;1;Serbie;RS;SRB;6963764.0;Europe;14.07284911
2020-05-27;27;5;2020;34;0;Serbie;RS;SRB;6963764.0;Europe;14.13028931
2020-05-26;26;5;2020;34;1;Serbie;RS;SRB;6963764.0;Europe;14.60417096
2020-05-25;25;5;2020;67;0;Serbie;RS;SRB;6963764.0;Europe;15.00625237
2020-05-24;24;5;2020;68;1;Serbie;RS;SRB;6963764.0;Europe;15.22165312
2020-05-23;23;5;2020;105;0;Serbie;RS;SRB;6963764.0;Europe;15.52321417
2020-05-22;22;5;2020;86;2;Serbie;RS;SRB;6963764.0;Europe;15.37961367
2020-05-21;21;5;2020;100;1;Serbie;RS;SRB;6963764.0;Europe;14.96317222
2020-05-20;20;5;2020;34;3;Serbie;RS;SRB;6963764.0;Europe;15.16421292
2020-05-19;19;5;2020;89;1;Serbie;RS;SRB;6963764.0;Europe;16.39917723
2020-05-18;18;5;2020;114;2;Serbie;RS;SRB;6963764.0;Europe;16.45661743
2020-05-17;17;5;2020;58;3;Serbie;RS;SRB;6963764.0;Europe;16.28429683
2020-05-16;16;5;2020;64;1;Serbie;RS;SRB;6963764.0;Europe;17.70594179
2020-05-15;15;5;2020;79;2;Serbie;RS;SRB;6963764.0;Europe;19.601468399999998
2020-05-14;14;5;2020;52;2;Serbie;RS;SRB;6963764.0;Europe;22.55963872
2020-05-13;13;5;2020;67;2;Serbie;RS;SRB;6963764.0;Europe;25.07264749
2020-05-12;12;5;2020;62;3;Serbie;RS;SRB;6963764.0;Europe;27.29845526
2020-05-11;11;5;2020;82;2;Serbie;RS;SRB;6963764.0;Europe;29.75402383
2020-05-10;10;5;2020;89;4;Serbie;RS;SRB;6963764.0;Europe;32.3531929
2020-05-09;9;5;2020;95;3;Serbie;RS;SRB;6963764.0;Europe;35.32572327
2020-05-08;8;5;2020;57;3;Serbie;RS;SRB;6963764.0;Europe;36.93404889
2020-05-07;7;5;2020;114;3;Serbie;RS;SRB;6963764.0;Europe;38.44185415
2020-05-06;6;5;2020;120;3;Serbie;RS;SRB;6963764.0;Europe;40.02145966
2020-05-05;5;5;2020;93;4;Serbie;RS;SRB;6963764.0;Europe;42.03186667
2020-05-04;4;5;2020;102;4;Serbie;RS;SRB;6963764.0;Europe;45.17671765
2020-05-03;3;5;2020;157;4;Serbie;RS;SRB;6963764.0;Europe;48.36464877
2020-05-02;2;5;2020;196;6;Serbie;RS;SRB;6963764.0;Europe;50.47557614
2020-05-01;1;5;2020;285;6;Serbie;RS;SRB;6963764.0;Europe;53.00294496
2020-04-30;30;4;2020;227;5;Serbie;RS;SRB;6963764.0;Europe;55.30055298
2020-04-29;29;4;2020;222;6;Serbie;RS;SRB;6963764.0;Europe;57.89972205
2020-04-28;28;4;2020;233;6;Serbie;RS;SRB;6963764.0;Europe;60.61377152
2020-04-27;27;4;2020;263;5;Serbie;RS;SRB;6963764.0;Europe;63.35654109
2020-04-26;26;4;2020;296;7;Serbie;RS;SRB;6963764.0;Europe;63.16986044
2020-04-25;25;4;2020;207;5;Serbie;RS;SRB;6963764.0;Europe;62.86829939
2020-04-24;24;4;2020;162;5;Serbie;RS;SRB;6963764.0;Europe;63.31346094
2020-04-23;23;4;2020;224;9;Serbie;RS;SRB;6963764.0;Europe;63.87350289
2020-04-22;22;4;2020;260;0;Serbie;RS;SRB;6963764.0;Europe;63.80170264
2020-04-21;21;4;2020;312;3;Serbie;RS;SRB;6963764.0;Europe;63.61502199
2020-04-20;20;4;2020;324;5;Serbie;RS;SRB;6963764.0;Europe;63.32782099
2020-04-19;19;4;2020;304;7;Serbie;RS;SRB;6963764.0;Europe;62.75341898
2020-04-18;18;4;2020;372;7;Serbie;RS;SRB;6963764.0;Europe;60.51325117
2020-04-17;17;4;2020;445;4;Serbie;RS;SRB;6963764.0;Europe;59.55112781
2020-04-16;16;4;2020;408;5;Serbie;RS;SRB;6963764.0;Europe;54.75487107
2020-04-15;15;4;2020;411;9;Serbie;RS;SRB;6963764.0;Europe;51.19357865
2020-04-14;14;4;2020;424;5;Serbie;RS;SRB;6963764.0;Europe;46.94300381
2020-04-13;13;4;2020;250;6;Serbie;RS;SRB;6963764.0;Europe;41.48618477
2020-04-12;12;4;2020;275;3;Serbie;RS;SRB;6963764.0;Europe;39.07369635
2020-04-11;11;4;2020;238;5;Serbie;RS;SRB;6963764.0;Europe;38.02541269
2020-04-10;10;4;2020;201;1;Serbie;RS;SRB;6963764.0;Europe;35.65600443
2020-04-09;9;4;2020;219;4;Serbie;RS;SRB;6963764.0;Europe;33.93279841
2020-04-08;8;4;2020;247;3;Serbie;RS;SRB;6963764.0;Europe;31.56339014
2020-04-07;7;4;2020;292;7;Serbie;RS;SRB;6963764.0;Europe;28.40417912
2020-04-06;6;4;2020;284;7;Serbie;RS;SRB;6963764.0;Europe;24.69928619
2020-04-05;5;4;2020;148;5;Serbie;RS;SRB;6963764.0;Europe;21.18107391
2020-04-04;4;4;2020;305;8;Serbie;RS;SRB;6963764.0;Europe;19.2568272
2020-04-03;3;4;2020;111;8;Serbie;RS;SRB;6963764.0;Europe;15.00625237
2020-04-02;2;4;2020;160;0;Serbie;RS;SRB;6963764.0;Europe;13.87180841
2020-04-01;1;4;2020;115;7;Serbie;RS;SRB;6963764.0;Europe;11.89012149
2020-03-31;31;3;2020;44;3;Serbie;RS;SRB;6963764.0;Europe;10.45411648
2020-03-30;30;3;2020;82;3;Serbie;RS;SRB;6963764.0;Europe;9.85099438
2020-03-29;29;3;2020;202;4;Serbie;RS;SRB;6963764.0;Europe;8.80271072
2020-03-28;28;3;2020;73;3;Serbie;RS;SRB;6963764.0;Europe;5.97378085
2020-03-27;27;3;2020;81;1;Serbie;RS;SRB;6963764.0;Europe;5.16961804
2020-03-26;26;3;2020;54;1;Serbie;RS;SRB;6963764.0;Europe;4.09261428
2020-03-25;25;3;2020;27;0;Serbie;RS;SRB;6963764.0;Europe;3.50385223
2020-03-24;24;3;2020;34;0;Serbie;RS;SRB;6963764.0;Europe;3.17357107
2020-03-23;23;3;2020;39;0;Serbie;RS;SRB;6963764.0;Europe;2.69968942
2020-03-22;22;3;2020;14;0;Serbie;RS;SRB;6963764.0;Europe;
2020-03-21;21;3;2020;9;1;Serbie;RS;SRB;6963764.0;Europe;
2020-03-20;20;3;2020;32;0;Serbie;RS;SRB;6963764.0;Europe;
2020-03-19;19;3;2020;22;0;Serbie;RS;SRB;6963764.0;Europe;
2020-03-18;18;3;2020;15;0;Serbie;RS;SRB;6963764.0;Europe;
2020-03-17;17;3;2020;2;0;Serbie;RS;SRB;6963764.0;Europe;
2020-03-16;16;3;2020;9;0;Serbie;RS;SRB;6963764.0;Europe;
2020-03-15;15;3;2020;5;0;Serbie;RS;SRB;6963764.0;Europe;
2020-03-14;14;3;2020;17;0;Serbie;RS;SRB;6963764.0;Europe;
2020-03-13;13;3;2020;6;0;Serbie;RS;SRB;6963764.0;Europe;
2020-03-12;12;3;2020;13;0;Serbie;RS;SRB;6963764.0;Europe;
2020-03-11;11;3;2020;4;0;Serbie;RS;SRB;6963764.0;Europe;
2020-03-07;7;3;2020;1;0;Serbie;RS;SRB;6963764.0;Europe;
2020-10-21;21;10;2020;0;0;Seychelles;SC;SYC;97741.0;Afrique;1.0231120999999999
2020-10-20;20;10;2020;0;0;Seychelles;SC;SYC;97741.0;Afrique;1.0231120999999999
2020-10-19;19;10;2020;0;0;Seychelles;SC;SYC;97741.0;Afrique;4.09244841
2020-10-18;18;10;2020;0;0;Seychelles;SC;SYC;97741.0;Afrique;4.09244841
2020-10-17;17;10;2020;0;0;Seychelles;SC;SYC;97741.0;Afrique;5.11556051
2020-10-16;16;10;2020;1;0;Seychelles;SC;SYC;97741.0;Afrique;5.11556051
2020-10-15;15;10;2020;0;0;Seychelles;SC;SYC;97741.0;Afrique;4.09244841
2020-10-14;14;10;2020;0;0;Seychelles;SC;SYC;97741.0;Afrique;5.11556051
2020-10-13;13;10;2020;0;0;Seychelles;SC;SYC;97741.0;Afrique;5.11556051
2020-10-12;12;10;2020;0;0;Seychelles;SC;SYC;97741.0;Afrique;5.11556051
2020-10-11;11;10;2020;0;0;Seychelles;SC;SYC;97741.0;Afrique;5.11556051
2020-10-10;10;10;2020;0;0;Seychelles;SC;SYC;97741.0;Afrique;5.11556051
2020-10-09;9;10;2020;0;0;Seychelles;SC;SYC;97741.0;Afrique;5.11556051
2020-10-08;8;10;2020;0;0;Seychelles;SC;SYC;97741.0;Afrique;5.11556051
2020-10-07;7;10;2020;0;0;Seychelles;SC;SYC;97741.0;Afrique;5.11556051
2020-10-06;6;10;2020;3;0;Seychelles;SC;SYC;97741.0;Afrique;5.11556051
2020-10-05;5;10;2020;0;0;Seychelles;SC;SYC;97741.0;Afrique;4.09244841
2020-10-04;4;10;2020;1;0;Seychelles;SC;SYC;97741.0;Afrique;4.09244841
2020-10-03;3;10;2020;0;0;Seychelles;SC;SYC;97741.0;Afrique;3.06933631
2020-10-02;2;10;2020;0;0;Seychelles;SC;SYC;97741.0;Afrique;3.06933631
2020-10-01;1;10;2020;1;0;Seychelles;SC;SYC;97741.0;Afrique;4.09244841
2020-09-30;30;9;2020;0;0;Seychelles;SC;SYC;97741.0;Afrique;3.06933631
2020-09-29;29;9;2020;0;0;Seychelles;SC;SYC;97741.0;Afrique;3.06933631
2020-09-28;28;9;2020;0;0;Seychelles;SC;SYC;97741.0;Afrique;4.09244841
2020-09-27;27;9;2020;0;0;Seychelles;SC;SYC;97741.0;Afrique;4.09244841
2020-09-26;26;9;2020;0;0;Seychelles;SC;SYC;97741.0;Afrique;6.13867261
2020-09-25;25;9;2020;0;0;Seychelles;SC;SYC;97741.0;Afrique;6.13867261
2020-09-24;24;9;2020;0;0;Seychelles;SC;SYC;97741.0;Afrique;6.13867261
2020-09-23;23;9;2020;0;0;Seychelles;SC;SYC;97741.0;Afrique;6.13867261
2020-09-22;22;9;2020;2;0;Seychelles;SC;SYC;97741.0;Afrique;6.13867261
2020-09-21;21;9;2020;0;0;Seychelles;SC;SYC;97741.0;Afrique;4.09244841
2020-09-20;20;9;2020;0;0;Seychelles;SC;SYC;97741.0;Afrique;5.11556051
2020-09-19;19;9;2020;0;0;Seychelles;SC;SYC;97741.0;Afrique;5.11556051
2020-09-18;18;9;2020;1;0;Seychelles;SC;SYC;97741.0;Afrique;5.11556051
2020-09-17;17;9;2020;0;0;Seychelles;SC;SYC;97741.0;Afrique;4.09244841
2020-09-16;16;9;2020;0;0;Seychelles;SC;SYC;97741.0;Afrique;4.09244841
2020-09-15;15;9;2020;1;0;Seychelles;SC;SYC;97741.0;Afrique;4.09244841
2020-09-14;14;9;2020;0;0;Seychelles;SC;SYC;97741.0;Afrique;3.06933631
2020-09-13;13;9;2020;2;0;Seychelles;SC;SYC;97741.0;Afrique;3.06933631
2020-09-12;12;9;2020;0;0;Seychelles;SC;SYC;97741.0;Afrique;1.0231120999999999
2020-09-11;11;9;2020;0;0;Seychelles;SC;SYC;97741.0;Afrique;1.0231120999999999
2020-09-10;10;9;2020;0;0;Seychelles;SC;SYC;97741.0;Afrique;1.0231120999999999
2020-09-09;9;9;2020;0;0;Seychelles;SC;SYC;97741.0;Afrique;1.0231120999999999
2020-09-08;8;9;2020;0;0;Seychelles;SC;SYC;97741.0;Afrique;5.11556051
2020-09-07;7;9;2020;1;0;Seychelles;SC;SYC;97741.0;Afrique;5.11556051
2020-09-06;6;9;2020;0;0;Seychelles;SC;SYC;97741.0;Afrique;4.09244841
2020-09-05;5;9;2020;0;0;Seychelles;SC;SYC;97741.0;Afrique;4.09244841
2020-09-04;4;9;2020;0;0;Seychelles;SC;SYC;97741.0;Afrique;4.09244841
2020-09-03;3;9;2020;0;0;Seychelles;SC;SYC;97741.0;Afrique;4.09244841
2020-09-02;2;9;2020;0;0;Seychelles;SC;SYC;97741.0;Afrique;9.20800892
2020-09-01;1;9;2020;0;0;Seychelles;SC;SYC;97741.0;Afrique;9.20800892
2020-08-31;31;8;2020;0;0;Seychelles;SC;SYC;97741.0;Afrique;9.20800892
2020-08-30;30;8;2020;0;0;Seychelles;SC;SYC;97741.0;Afrique;9.20800892
2020-08-29;29;8;2020;0;0;Seychelles;SC;SYC;97741.0;Afrique;9.20800892
2020-08-28;28;8;2020;0;0;Seychelles;SC;SYC;97741.0;Afrique;9.20800892
2020-08-27;27;8;2020;0;0;Seychelles;SC;SYC;97741.0;Afrique;9.20800892
2020-08-26;26;8;2020;4;0;Seychelles;SC;SYC;97741.0;Afrique;9.20800892
2020-08-25;25;8;2020;0;0;Seychelles;SC;SYC;97741.0;Afrique;6.13867261
2020-08-24;24;8;2020;0;0;Seychelles;SC;SYC;97741.0;Afrique;6.13867261
2020-08-23;23;8;2020;0;0;Seychelles;SC;SYC;97741.0;Afrique;6.13867261
2020-08-22;22;8;2020;0;0;Seychelles;SC;SYC;97741.0;Afrique;6.13867261
2020-08-21;21;8;2020;0;0;Seychelles;SC;SYC;97741.0;Afrique;6.13867261
2020-08-20;20;8;2020;5;0;Seychelles;SC;SYC;97741.0;Afrique;6.13867261
2020-08-19;19;8;2020;0;0;Seychelles;SC;SYC;97741.0;Afrique;1.0231120999999999
2020-08-18;18;8;2020;0;0;Seychelles;SC;SYC;97741.0;Afrique;13.30045733
2020-08-17;17;8;2020;0;0;Seychelles;SC;SYC;97741.0;Afrique;13.30045733
2020-08-16;16;8;2020;0;0;Seychelles;SC;SYC;97741.0;Afrique;13.30045733
2020-08-15;15;8;2020;0;0;Seychelles;SC;SYC;97741.0;Afrique;13.30045733
2020-08-14;14;8;2020;0;0;Seychelles;SC;SYC;97741.0;Afrique;13.30045733
2020-08-13;13;8;2020;0;0;Seychelles;SC;SYC;97741.0;Afrique;13.30045733
2020-08-12;12;8;2020;1;0;Seychelles;SC;SYC;97741.0;Afrique;13.30045733
2020-08-11;11;8;2020;0;0;Seychelles;SC;SYC;97741.0;Afrique;12.27734523
2020-08-10;10;8;2020;0;0;Seychelles;SC;SYC;97741.0;Afrique;12.27734523
2020-08-09;9;8;2020;0;0;Seychelles;SC;SYC;97741.0;Afrique;12.27734523
2020-08-08;8;8;2020;0;0;Seychelles;SC;SYC;97741.0;Afrique;12.27734523
2020-08-07;7;8;2020;0;0;Seychelles;SC;SYC;97741.0;Afrique;12.27734523
2020-08-06;6;8;2020;0;0;Seychelles;SC;SYC;97741.0;Afrique;12.27734523
2020-08-05;5;8;2020;12;0;Seychelles;SC;SYC;97741.0;Afrique;12.27734523
2020-08-04;4;8;2020;0;0;Seychelles;SC;SYC;97741.0;Afrique;6.13867261
2020-08-03;3;8;2020;0;0;Seychelles;SC;SYC;97741.0;Afrique;14.32356943
2020-08-02;2;8;2020;0;0;Seychelles;SC;SYC;97741.0;Afrique;14.32356943
2020-08-01;1;8;2020;0;0;Seychelles;SC;SYC;97741.0;Afrique;14.32356943
2020-07-31;31;7;2020;0;0;Seychelles;SC;SYC;97741.0;Afrique;14.32356943
2020-07-30;30;7;2020;0;0;Seychelles;SC;SYC;97741.0;Afrique;14.32356943
2020-07-29;29;7;2020;0;0;Seychelles;SC;SYC;97741.0;Afrique;14.32356943
2020-07-28;28;7;2020;0;0;Seychelles;SC;SYC;97741.0;Afrique;14.32356943
2020-07-27;27;7;2020;0;0;Seychelles;SC;SYC;97741.0;Afrique;14.32356943
2020-07-26;26;7;2020;0;0;Seychelles;SC;SYC;97741.0;Afrique;14.32356943
2020-07-25;25;7;2020;0;0;Seychelles;SC;SYC;97741.0;Afrique;14.32356943
2020-07-24;24;7;2020;0;0;Seychelles;SC;SYC;97741.0;Afrique;20.46224205
2020-07-23;23;7;2020;0;0;Seychelles;SC;SYC;97741.0;Afrique;23.53157836
2020-07-22;22;7;2020;6;0;Seychelles;SC;SYC;97741.0;Afrique;33.76269938
2020-07-21;21;7;2020;8;0;Seychelles;SC;SYC;97741.0;Afrique;27.62402676
2020-07-20;20;7;2020;0;0;Seychelles;SC;SYC;97741.0;Afrique;91.05697711
2020-07-19;19;7;2020;0;0;Seychelles;SC;SYC;97741.0;Afrique;91.05697711
2020-07-18;18;7;2020;0;0;Seychelles;SC;SYC;97741.0;Afrique;91.05697711
2020-07-17;17;7;2020;0;0;Seychelles;SC;SYC;97741.0;Afrique;91.05697711
2020-07-16;16;7;2020;0;0;Seychelles;SC;SYC;97741.0;Afrique;91.05697711
2020-07-15;15;7;2020;0;0;Seychelles;SC;SYC;97741.0;Afrique;91.05697711
2020-07-14;14;7;2020;0;0;Seychelles;SC;SYC;97741.0;Afrique;91.05697711
2020-07-13;13;7;2020;0;0;Seychelles;SC;SYC;97741.0;Afrique;91.05697711
2020-07-12;12;7;2020;0;0;Seychelles;SC;SYC;97741.0;Afrique;91.05697711
2020-07-11;11;7;2020;6;0;Seychelles;SC;SYC;97741.0;Afrique;91.05697711
2020-07-10;10;7;2020;3;0;Seychelles;SC;SYC;97741.0;Afrique;84.9183045
2020-07-09;9;7;2020;10;0;Seychelles;SC;SYC;97741.0;Afrique;81.84896819
2020-07-08;8;7;2020;0;0;Seychelles;SC;SYC;97741.0;Afrique;71.61784717
2020-07-07;7;7;2020;70;0;Seychelles;SC;SYC;97741.0;Afrique;71.61784717
2020-07-06;6;7;2020;0;0;Seychelles;SC;SYC;97741.0;Afrique;0.0
2020-07-05;5;7;2020;0;0;Seychelles;SC;SYC;97741.0;Afrique;0.0
2020-07-04;4;7;2020;0;0;Seychelles;SC;SYC;97741.0;Afrique;0.0
2020-07-03;3;7;2020;0;0;Seychelles;SC;SYC;97741.0;Afrique;0.0
2020-07-02;2;7;2020;0;0;Seychelles;SC;SYC;97741.0;Afrique;0.0
2020-07-01;1;7;2020;0;0;Seychelles;SC;SYC;97741.0;Afrique;0.0
2020-06-30;30;6;2020;0;0;Seychelles;SC;SYC;97741.0;Afrique;0.0
2020-06-29;29;6;2020;0;0;Seychelles;SC;SYC;97741.0;Afrique;0.0
2020-06-28;28;6;2020;0;0;Seychelles;SC;SYC;97741.0;Afrique;0.0
2020-06-27;27;6;2020;0;0;Seychelles;SC;SYC;97741.0;Afrique;0.0
2020-06-26;26;6;2020;0;0;Seychelles;SC;SYC;97741.0;Afrique;0.0
2020-06-25;25;6;2020;0;0;Seychelles;SC;SYC;97741.0;Afrique;0.0
2020-06-24;24;6;2020;0;0;Seychelles;SC;SYC;97741.0;Afrique;0.0
2020-06-23;23;6;2020;0;0;Seychelles;SC;SYC;97741.0;Afrique;0.0
2020-06-22;22;6;2020;0;0;Seychelles;SC;SYC;97741.0;Afrique;0.0
2020-06-21;21;6;2020;0;0;Seychelles;SC;SYC;97741.0;Afrique;0.0
2020-06-20;20;6;2020;0;0;Seychelles;SC;SYC;97741.0;Afrique;0.0
2020-06-19;19;6;2020;0;0;Seychelles;SC;SYC;97741.0;Afrique;0.0
2020-06-18;18;6;2020;0;0;Seychelles;SC;SYC;97741.0;Afrique;0.0
2020-06-17;17;6;2020;0;0;Seychelles;SC;SYC;97741.0;Afrique;0.0
2020-06-16;16;6;2020;0;0;Seychelles;SC;SYC;97741.0;Afrique;0.0
2020-06-15;15;6;2020;0;0;Seychelles;SC;SYC;97741.0;Afrique;0.0
2020-06-14;14;6;2020;0;0;Seychelles;SC;SYC;97741.0;Afrique;0.0
2020-06-13;13;6;2020;0;0;Seychelles;SC;SYC;97741.0;Afrique;0.0
2020-06-12;12;6;2020;0;0;Seychelles;SC;SYC;97741.0;Afrique;0.0
2020-06-11;11;6;2020;0;0;Seychelles;SC;SYC;97741.0;Afrique;0.0
2020-06-10;10;6;2020;0;0;Seychelles;SC;SYC;97741.0;Afrique;0.0
2020-06-09;9;6;2020;0;0;Seychelles;SC;SYC;97741.0;Afrique;0.0
2020-06-08;8;6;2020;0;0;Seychelles;SC;SYC;97741.0;Afrique;0.0
2020-06-07;7;6;2020;0;0;Seychelles;SC;SYC;97741.0;Afrique;0.0
2020-06-06;6;6;2020;0;0;Seychelles;SC;SYC;97741.0;Afrique;0.0
2020-06-05;5;6;2020;0;0;Seychelles;SC;SYC;97741.0;Afrique;0.0
2020-06-04;4;6;2020;0;0;Seychelles;SC;SYC;97741.0;Afrique;0.0
2020-06-03;3;6;2020;0;0;Seychelles;SC;SYC;97741.0;Afrique;0.0
2020-06-02;2;6;2020;0;0;Seychelles;SC;SYC;97741.0;Afrique;0.0
2020-06-01;1;6;2020;0;0;Seychelles;SC;SYC;97741.0;Afrique;0.0
2020-05-31;31;5;2020;0;0;Seychelles;SC;SYC;97741.0;Afrique;0.0
2020-05-30;30;5;2020;0;0;Seychelles;SC;SYC;97741.0;Afrique;0.0
2020-05-29;29;5;2020;0;0;Seychelles;SC;SYC;97741.0;Afrique;0.0
2020-05-28;28;5;2020;0;0;Seychelles;SC;SYC;97741.0;Afrique;0.0
2020-05-27;27;5;2020;0;0;Seychelles;SC;SYC;97741.0;Afrique;0.0
