GeoId;Pays;Country;Region;Latitude;Longitude;12/31/19;1/1/20;1/2/20;1/3/20;1/4/20;1/5/20;1/6/20;1/7/20;1/8/20;1/9/20;1/10/20;1/11/20;1/12/20;1/13/20;1/14/20;1/15/20;1/16/20;1/17/20;1/18/20;1/19/20;1/20/20;1/21/20;1/22/20;1/23/20;1/24/20;1/25/20;1/26/20;1/27/20;1/28/20;1/29/20;1/30/20;1/31/20;2/1/20;2/2/20;2/3/20;2/4/20;2/5/20;2/6/20;2/7/20;2/8/20;2/9/20;2/10/20;2/11/20;2/12/20;2/13/20;2/14/20;2/15/20;2/16/20;2/17/20;2/18/20;2/19/20;2/20/20;2/21/20;2/22/20;2/23/20;2/24/20;2/25/20;2/26/20;2/27/20;2/28/20;2/29/20;3/1/20;3/2/20;3/3/20;3/4/20;3/5/20;3/6/20;3/7/20;3/8/20;3/9/20;3/10/20;3/11/20;3/12/20;3/13/20;3/14/20;3/15/20;3/16/20;3/17/20;3/18/20;3/19/20;3/20/20;3/21/20;3/22/20;3/23/20;3/24/20;3/25/20;3/26/20;3/27/20;3/28/20;3/29/20;3/30/20;3/31/20;4/1/20;4/2/20;4/3/20;4/4/20;4/5/20;4/6/20;4/7/20;4/8/20;4/9/20;4/10/20;4/11/20;4/12/20;4/13/20;4/14/20;4/15/20;4/16/20;4/17/20;4/18/20;4/19/20;4/20/20;4/21/20;4/22/20;4/23/20;4/24/20;4/25/20;4/26/20;4/27/20;4/28/20;4/29/20;4/30/20;5/1/20;5/2/20;5/3/20;5/4/20;5/5/20;5/6/20;5/7/20;5/8/20;5/9/20;5/10/20;5/11/20;5/12/20;5/13/20;5/14/20;5/15/20;5/16/20;5/17/20;5/18/20;5/19/20;5/20/20;5/21/20;5/22/20;5/23/20;5/24/20;5/25/20;5/26/20;5/27/20;5/28/20;5/29/20;5/30/20;5/31/20;6/1/20;6/2/20;6/3/20;6/4/20;6/5/20;6/6/20;6/7/20;6/8/20;6/9/20;6/10/20;6/11/20;6/12/20;6/13/20;6/14/20;6/15/20;6/16/20;6/17/20;6/18/20;6/19/20;6/20/20;6/21/20;6/22/20;6/23/20;6/24/20;6/25/20;6/26/20;6/27/20;6/28/20;6/29/20;6/30/20;7/1/20;7/2/20;7/3/20;7/4/20;7/5/20;7/6/20;7/7/20;7/8/20;7/9/20;7/10/20;7/11/20;7/12/20;7/13/20;7/14/20;7/15/20;7/16/20;7/17/20;7/18/20;7/19/20;7/20/20;7/21/20;7/22/20;7/23/20;7/24/20;7/25/20;7/26/20;7/27/20;Total
FI;Finlande;Finland;Europe;63;25.03;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;;0;0;;0;0;;0;0;;0;0;0;0;0;0;0;1;0;0;0;2;1;3;2;2;2;4;0;2;1;5;2;0;7;6;2;6;1;7;3;5;8;3;7;8;4;4;43;8;23;5;9;4;3;6;7;5;7;2;10;10;6;6;3;5;5;2;4;4;9;3;6;4;1;2;1;3;2;0;0;1;1;4;1;0;1;2;4;0;0;1;1;0;0;1;0;1;0;1;0;0;1;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;329
FJ;Fidji;Fiji;Pacifique occidental;-18.06;178.30;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
FK;Îles Malouines;Falklands Islands;Amérique latine;-51.42;-57.51;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
FO;Îles Féroé;Faroe Islands;Europe;62.05;-06.56;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
FR;France;France;Europe;48.50;02.20;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;1;0;3;2;1;9;11;3;15;13;18;12;36;21;27;69;128;78;112;112;186;240;231;365;299;319;292;418;499;509;471;2004;1053;518;833;1417;541;1341;987;635;561;574;762;1438;753;761;642;395;547;531;544;516;389;369;242;437;367;427;289;218;166;135;306;330;278;178;243;80;70;263;348;83;351;130;88;68;186;125;110;83;74;43;35;65;98;66;66;52;57;31;31;107;81;44;46;31;13;54;87;23;27;28;24;9;29;111;28;28;14;16;7;23;57;11;21;26;0;0;35;30;18;14;18;0;0;27;13;32;14;25;0;0;25;0;91;18;14;0;0;13;0;7;10;10;0;0;30192
GA;Gabon;Gabon;Afrique;00.25;09.26;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;1;1;0;1;0;2;0;0;0;0;1;0;0;1;0;1;0;0;1;0;0;0;0;0;2;0;0;0;1;2;0;0;3;0;1;0;0;0;0;0;1;1;0;0;0;4;2;1;2;2;0;0;5;0;0;1;0;0;0;2;0;0;0;2;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;2;0;0;49
GD;Grenade;Grenada;Amérique latine;12.3;-61.45;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
GE;Géorgie;Georgia;Europe;41.43;44.50;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;1;0;0;0;0;2;0;1;0;0;0;0;1;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;16
GG;Guernesey;Guernsey;Europe;49.26;-02.33;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;1;1;0;1;0;1;0;0;0;1;0;2;0;0;0;1;0;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;13
GH;Ghana;Ghana;Afrique;05.35;-00.06;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;0;0;0;0;0;0;0;1;0;1;0;1;0;0;2;0;0;0;0;0;0;0;0;0;0;1;0;0;2;0;0;0;0;0;0;1;0;0;0;0;0;1;0;1;0;5;0;1;0;1;0;0;0;0;0;0;4;0;0;0;2;0;4;1;0;0;2;0;0;0;0;1;0;2;0;0;0;1;1;0;2;0;0;4;2;0;4;0;0;0;0;3;3;0;4;8;0;4;15;0;0;10;0;0;8;0;9;0;0;5;0;0;0;5;7;0;0;0;6;0;4;0;0;0;0;5;1;3;5;0;0;0;8;0;7;168
GI;Gibraltar;Gibraltar;Europe;36.08;-5.20;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
GL;Groeland;Greenland;Europe;70;-45;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
GM;Gambie;Gambie;Afrique;13.28;-16.40;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;1;0;0;6
GN;Guinée;Guinea;Afrique;09.29;-13.49;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;2;0;2;0;1;0;0;0;1;0;0;0;0;0;0;0;0;2;1;1;0;0;0;0;0;0;3;0;1;1;0;0;2;0;1;0;1;0;0;0;1;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;1;0;0;0;1;0;0;0;2;0;0;0;1;1;0;2;0;0;0;1;0;0;0;0;2;1;0;0;0;0;1;0;1;0;0;1;1;0;1;0;0;1;43
GQ;Guinée équatoriale;Equatorial Guinea;Afrique;03.45;08.50;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;2;0;0;0;0;0;0;0;2;1;0;0;0;0;0;0;3;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;20;0;0;0;0;0;0;0;0;0;0;0;0;19;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;51
GT;Guatemala;Guatemala;Amérique latine;14.40;-90.22;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;2;0;0;0;2;0;0;0;0;1;2;1;0;2;2;0;1;0;0;0;1;0;2;0;2;2;1;0;2;0;1;2;0;1;3;2;3;5;2;3;3;4;3;1;4;5;12;10;12;6;8;7;20;15;58;14;22;15;22;27;18;17;16;17;15;19;14;17;34;31;17;16;35;19;22;49;34;21;19;27;44;26;37;40;27;34;23;49;39;47;33;47;25;58;48;54;39;6;36;17;29;42;59;37;0;65;1734
GU;Guam;Guam;Pacifique occidental;13.28;144.48;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;0;1;0;0;0;0;0;0;0;0;0;2;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5
GW;Guinée Bissau;Guinea Bissau;Afrique;11.52;-15.36;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;2;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;1;3;0;0;0;0;0;0;0;3;0;0;0;0;0;0;2;0;2;0;0;0;0;2;0;0;3;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;26
GY;Guyana;Guyana;Amérique latine;06.46;-58.10;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;1;1;0;0;0;0;1;0;0;0;1;1;0;0;0;0;0;0;0;1;0;0;20
HN;Honduras;Honduras;Amérique latine;14.05;-87.14;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;0;;0;0;0;0;0;0;0;0;0;0;0;1;0;1;1;4;3;4;1;0;7;0;0;0;1;0;1;1;0;1;5;4;6;5;0;0;0;0;1;0;0;12;2;0;5;5;4;0;1;6;0;11;6;6;2;1;0;8;5;2;10;1;4;4;4;1;4;5;11;7;6;2;6;6;2;3;2;11;5;8;9;9;5;2;8;4;9;19;4;12;4;2;10;8;6;7;6;9;5;32;10;12;9;45;8;0;6;12;45;49;14;24;10;17;21;17;10;46;21;3;15;18;18;10;0;56;9;35;53;18;5;50;37;18;1116
HR;Croatie;Croatie;Europe;45.50;15.58;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;0;0;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;1;2;1;0;0;0;1;1;4;3;1;2;1;1;1;0;2;2;6;3;1;1;3;8;0;1;0;2;1;3;1;4;4;4;2;6;2;2;1;3;2;1;0;1;3;1;0;3;0;1;0;0;0;1;0;1;2;0;0;1;1;0;1;1;0;0;0;0;0;0;0;1;0;0;2;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2;2;1;0;0;0;1;1;2;1;1;0;0;0;0;1;0;0;2;0;3;3;0;5;3;136
HT;Haïti;Haiti;Amérique latine;18.40;-72.20;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;1;0;0;0;0;0;0;0;0;1;0;1;0;1;0;0;0;0;2;0;0;0;3;1;0;0;0;0;3;1;2;0;2;0;0;0;1;1;0;3;0;1;1;4;2;1;1;0;6;3;1;3;2;0;0;0;1;3;2;2;6;0;6;3;3;4;2;2;3;1;0;0;1;3;4;2;2;4;1;0;2;3;0;3;0;0;4;6;0;12;4;0;2;2;2;0;1;0;0;0;8;0;0;2;0;1;157
HU;Hongrie;Hungary;Europe;47.29;19.05;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;0;0;0;0;0;0;0;0;0;1;0;0;0;0;3;0;3;1;2;0;0;1;2;2;1;4;1;5;6;2;4;9;11;8;11;8;14;10;13;12;8;14;16;17;10;14;12;0;25;12;10;8;11;9;12;11;12;5;11;12;10;10;9;13;8;8;4;5;6;6;6;3;11;5;3;3;3;6;4;5;8;6;4;8;0;7;2;6;2;0;5;3;0;0;6;2;1;2;2;4;4;2;2;1;0;2;0;2;1;0;3;1;1;0;3;4;0;1;1;1;1;0;0;0;0;2;2;2;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;596
ID;Indonésie;Indonesia;Asie du Sud-Est;-06.09;106.49;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;0;;0;;0;1;;3;0;1;0;0;0;14;6;13;10;1;6;3;20;9;15;12;8;14;21;13;11;10;7;11;12;19;40;26;21;46;26;60;10;27;24;15;47;8;26;19;12;42;31;23;22;8;11;8;8;31;14;19;8;23;35;13;16;14;18;16;21;15;33;13;59;43;30;21;36;48;25;21;19;27;55;23;24;53;40;28;22;35;23;49;31;50;32;40;36;41;48;43;43;64;33;45;63;34;56;36;35;35;38;47;63;37;34;51;71;58;53;49;53;82;70;68;50;58;52;66;71;50;54;87;76;84;59;127;96;81;139;117;89;49;67;4781
IE;Irlande;Ireland;Europe;53.21;-06.15;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;0;0;0;0;0;;0;1;0;0;1;0;0;0;0;1;0;0;1;2;1;2;10;3;14;10;8;17;14;13;22;17;21;16;36;25;28;24;33;14;31;41;38;42;44;41;39;77;43;39;25;35;234;24;15;57;31;42;33;0;38;16;20;36;28;26;17;12;9;21;9;9;12;15;10;4;14;10;12;9;12;2;0;9;16;8;6;5;0;0;8;1;5;6;0;9;4;8;4;8;2;0;1;0;3;1;4;0;1;0;2;3;6;1;3;4;1;0;1;2;0;2;1;0;0;2;0;0;1;2;0;0;0;2;1;3;1;0;0;0;1;9;0;1;0;1764
IL;Israël;Israel;Europe;31.47;35.12;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;0;0;0;0;0;;0;0;0;0;0;0;0;0;0;0;1;0;0;0;2;2;3;2;2;3;2;3;1;13;5;7;3;8;8;6;15;9;6;2;13;7;7;12;9;13;8;5;7;7;2;1;5;0;3;6;7;7;3;4;3;3;3;1;1;5;2;5;6;2;4;1;1;2;4;0;5;2;0;0;0;1;1;0;0;3;0;0;1;2;3;1;0;1;5;1;0;1;0;1;0;0;2;0;1;0;0;1;1;1;1;1;0;1;5;3;1;1;1;2;3;1;4;1;7;4;2;4;3;3;8;3;6;9;4;8;9;8;6;10;5;12;6;9;13;470
IM;Île de Man;Isle of Man;Europe;54.15;-4.30;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;2;0;2;0;3;1;5;1;2;0;0;0;3;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;24
IN;Inde;India;Asie du Sud-Est;23;77.13;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;0;0;1;1;0;0;1;0;0;1;0;0;3;2;0;4;4;2;6;4;3;3;15;6;12;9;32;5;35;17;33;40;34;35;31;38;37;23;43;27;36;47;50;41;37;57;49;48;62;73;67;73;71;83;72;195;126;89;103;95;128;97;87;122;134;100;103;120;157;134;140;132;148;137;147;154;146;170;194;175;265;193;230;204;217;260;273;294;287;206;331;279;357;396;386;311;325;380;2003;334;336;375;306;445;312;465;418;407;384;410;380;418;507;434;379;442;613;425;467;482;487;475;519;551;500;553;582;606;687;671;543;681;587;648;1129;740;757;705;708;32771
IQ;Irak;Iraq;Méditerranée orientale;33.20;44.30;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;;0;4;;0;2;0;1;0;0;0;2;1;0;2;3;3;3;4;2;7;4;2;0;4;4;0;4;0;2;5;3;0;5;0;1;2;4;2;0;1;1;1;0;1;0;1;0;0;3;0;1;1;0;4;1;1;1;2;1;4;0;0;2;3;2;1;2;3;0;2;4;2;4;4;3;6;7;5;8;3;6;6;4;6;10;10;10;20;21;15;14;33;28;24;22;34;31;39;53;58;45;60;61;83;0;157;87;67;84;79;107;122;101;96;83;104;107;110;102;106;105;94;118;94;103;78;95;95;100;95;87;90;94;75;90;88;81;92;80;90;72;78;4362
IR;Iran;Iran;Méditerranée orientale;33;53;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;2;1;3;4;3;4;7;8;9;11;12;11;15;15;17;21;49;43;54;63;75;85;97;113;129;135;147;149;149;123;129;127;122;143;157;144;139;123;117;141;138;124;0;292;151;136;133;121;117;122;125;117;111;98;94;92;89;73;87;91;88;94;90;93;76;60;96;71;80;71;63;65;47;74;63;78;68;55;48;51;45;48;50;71;48;35;51;69;62;64;66;51;59;58;34;57;56;63;50;57;63;81;64;70;59;63;75;72;70;74;81;78;75;71;107;113;115;120;87;120;115;116;119;121;133;134;0;234;144;162;147;141;148;154;148;163;160;200;153;221;142;188;194;203;179;199;198;183;188;209;217;229;219;221;0;0;626;15700
IS;Islande;Iceland;Europe;64.10;-21.57;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;2;0;0;0;2;0;0;0;1;1;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10
